# Amplitude1 Amplitude2 Frequency logL logPrior
1.818693813512054902e+01 1.281159553986806188e+01 9.736330843057437789e+00 6.017208102035812335e+05 0.000000000000000000e+00
1.659760609149368804e+01 1.393886031124637626e+01 7.789959875948514245e+00 6.017474754403921543e+05 0.000000000000000000e+00
1.864081625285853860e+01 1.175907195116280768e+01 8.960757123058423090e+00 6.017654894123912090e+05 0.000000000000000000e+00
1.471358413141841837e+01 1.696510785664059640e+01 8.447482339080552904e+00 6.018077215007066261e+05 0.000000000000000000e+00
1.457830655517746266e+01 1.648064674571720190e+01 6.378315173454128129e+00 6.018814373085311381e+05 0.000000000000000000e+00
1.023361271975615772e+01 1.924759064634255878e+01 9.427459181430197788e+00 6.018901541042656172e+05 0.000000000000000000e+00
1.467976850142495415e+01 1.637218423705721548e+01 9.590376089023264328e+00 6.020214419651040807e+05 0.000000000000000000e+00
1.214635945124966732e+01 1.844758277499420629e+01 5.946148090962473987e+00 6.021692195365324151e+05 0.000000000000000000e+00
1.288249089086359156e+01 1.787994551355717476e+01 9.749585386675907017e+00 6.022288646443890175e+05 0.000000000000000000e+00
1.607860416562503403e+01 1.450287990777385794e+01 5.132786580936880227e+00 6.022312000524497125e+05 0.000000000000000000e+00
9.362234217018139404e+00 1.999860205397904167e+01 9.169222544080126269e+00 6.022866308354345383e+05 0.000000000000000000e+00
1.157407693615432898e+01 1.946319668282218629e+01 6.696033227812577593e+00 6.023237788636313053e+05 0.000000000000000000e+00
1.174418363826155520e+01 1.817393463149289090e+01 8.024050829602719759e+00 6.023311804276801413e+05 0.000000000000000000e+00
1.108636470870410129e+01 1.906827856520537168e+01 7.390910346575419787e+00 6.023329498399720760e+05 0.000000000000000000e+00
1.231937816269099351e+01 1.793015990354354727e+01 9.611685109291727258e+00 6.024272643435213249e+05 0.000000000000000000e+00
1.601012835600061734e+01 1.512642019642320790e+01 5.053025042161799263e+00 6.024699649778578896e+05 0.000000000000000000e+00
1.701568617988863963e+01 1.332705695522388645e+01 5.130125137581522665e+00 6.025017845132510411e+05 0.000000000000000000e+00
1.486473299082326882e+01 1.589278605710755343e+01 6.750925009376420149e+00 6.025726997627287637e+05 0.000000000000000000e+00
1.059958207057696100e+01 1.972935658081845034e+01 7.914237658697592437e+00 6.025800688213367248e+05 0.000000000000000000e+00
5.478494628130100352e+00 1.698760997270488460e+01 7.423753712343675204e+00 6.025815587285595248e+05 0.000000000000000000e+00
1.732672837357088014e+01 1.324211859392963575e+01 6.197555071544341487e+00 6.025840197405496147e+05 0.000000000000000000e+00
1.897516498957391562e+01 1.106249565793231326e+01 6.155641606532977761e+00 6.027494720963834552e+05 0.000000000000000000e+00
1.218745432905792470e+01 1.823659544837820690e+01 8.299247612687187470e+00 6.028481937613873743e+05 0.000000000000000000e+00
1.476437716293106917e+01 1.848126646790763417e+01 7.075767692395631414e+00 6.028530452076657675e+05 0.000000000000000000e+00
1.519978568135517349e+01 1.527757818377260257e+01 5.927422724888798733e+00 6.029283233670218615e+05 0.000000000000000000e+00
1.955619013556202646e+01 9.093283216638550215e+00 7.841806822472823235e+00 6.029718454438642366e+05 0.000000000000000000e+00
9.806034485304930826e+00 1.787604989783192977e+01 6.991548134762920697e+00 6.030266198591137072e+05 0.000000000000000000e+00
1.079151195619319736e+01 1.902371771782600618e+01 9.153888466794004586e+00 6.030887816836141283e+05 0.000000000000000000e+00
1.368964191952308340e+01 1.504870141554545704e+01 7.415682133587583102e+00 6.031914617656796472e+05 0.000000000000000000e+00
1.940320187243380445e+01 9.039362173413582724e+00 6.041970494197576258e+00 6.031964699485214660e+05 0.000000000000000000e+00
1.961350345688815366e+01 1.235191423902294083e+01 7.705419215840433544e+00 6.032222759641699959e+05 0.000000000000000000e+00
1.364624456963073840e+01 1.670973333205966682e+01 9.811120291372846580e+00 6.032337912989669712e+05 0.000000000000000000e+00
1.138775649725773143e+01 1.870538912301305956e+01 6.305379134491253978e+00 6.032352113853525370e+05 0.000000000000000000e+00
1.363502483112309704e+01 1.766918291096946092e+01 6.694787368351571288e+00 6.032842157048741356e+05 0.000000000000000000e+00
9.887915760405508792e+00 1.988160768972316461e+01 6.537980606081791990e+00 6.033426639977123123e+05 0.000000000000000000e+00
1.750817767481599319e+01 1.208395285208388792e+01 5.527060479492845957e+00 6.033658749323704978e+05 0.000000000000000000e+00
1.827345606945416989e+01 1.183691335678937051e+01 9.600709922408823260e+00 6.034032425284831552e+05 0.000000000000000000e+00
1.766203613196261557e+01 1.230686779812945630e+01 8.026760863160491866e+00 6.034401566271343036e+05 0.000000000000000000e+00
1.834876018313998713e+01 1.237447475234843175e+01 8.654395776582790134e+00 6.034414969073279062e+05 0.000000000000000000e+00
1.012370583367416366e+01 1.923405171254013624e+01 7.025046721445992404e+00 6.034898280136534013e+05 0.000000000000000000e+00
1.183215165811877512e+01 1.753545447722032335e+01 7.971520334442130817e+00 6.035120246690632775e+05 0.000000000000000000e+00
1.752098109249428504e+01 1.332217633429765691e+01 8.618694382807303711e+00 6.035798469228931936e+05 0.000000000000000000e+00
1.743243111475350915e+01 1.229335315984008581e+01 7.987031925627091411e+00 6.036253333670275752e+05 0.000000000000000000e+00
1.814312402675085067e+01 1.208825706631136221e+01 9.344058532278118889e+00 6.036706149963077623e+05 0.000000000000000000e+00
7.545964613187339687e+00 1.976278175958814387e+01 6.629108001243722015e+00 6.036908892973635811e+05 0.000000000000000000e+00
1.477796976270601803e+01 1.615082359375124099e+01 8.047769376949835518e+00 6.037511567180017009e+05 0.000000000000000000e+00
1.244298980363390150e+01 1.796999010886969117e+01 6.552555326002318381e+00 6.037604661740366137e+05 0.000000000000000000e+00
1.783670373268281750e+01 1.260031726532647056e+01 8.789602523089225627e+00 6.037707889385592425e+05 0.000000000000000000e+00
1.884367403248016259e+01 1.150444469134458281e+01 8.479738732952000646e+00 6.039156799910535337e+05 0.000000000000000000e+00
1.478359408004082098e+01 1.526398040648094323e+01 6.759673055793868457e+00 6.039539978880651761e+05 0.000000000000000000e+00
1.664828705744274018e+01 1.310146379176987352e+01 6.223815031855733260e+00 6.040323513793315506e+05 0.000000000000000000e+00
1.796401217605621525e+01 1.127346969273249755e+01 5.365709697875415962e+00 6.040531260598847875e+05 0.000000000000000000e+00
1.996234208133869359e+01 8.173571596077353618e+00 8.767394904588604376e+00 6.040690645068829181e+05 0.000000000000000000e+00
1.460939348094354706e+01 1.538863668571500831e+01 6.101513643293198008e+00 6.041487663196800277e+05 0.000000000000000000e+00
1.346515311303679319e+01 1.677311072506190470e+01 9.867398857911291898e+00 6.041623882740369299e+05 0.000000000000000000e+00
1.550610170352818962e+01 5.705440292166038319e+00 7.171324777826262320e+00 6.042701977580015082e+05 0.000000000000000000e+00
1.897498123347155996e+01 9.711609723064411170e+00 5.206103703699534790e+00 6.043784286592580611e+05 0.000000000000000000e+00
1.161302055416350143e+01 1.823204966271980965e+01 8.843805246538543940e+00 6.044416963023857679e+05 0.000000000000000000e+00
1.085460206523440618e+01 1.828841677419635303e+01 9.454488544927009741e+00 6.044931349765447667e+05 0.000000000000000000e+00
1.462472719027290680e+01 1.521859112178724871e+01 5.532055158346205204e+00 6.045128621407515602e+05 0.000000000000000000e+00
1.255979305778351929e+01 1.440361048914111031e+01 7.447318894366231845e+00 6.045506685141832568e+05 0.000000000000000000e+00
1.599471125673634297e+01 1.420194588110289402e+01 9.984931519395292554e+00 6.046167893666590098e+05 0.000000000000000000e+00
1.014350572275334983e+01 1.863120701703529747e+01 5.672738213530721829e+00 6.046210665145715466e+05 0.000000000000000000e+00
1.934826141027594915e+01 9.553537254691502056e+00 9.602180246949252762e+00 6.046276603982669767e+05 0.000000000000000000e+00
1.895237172612037213e+01 9.276041786551406432e+00 6.119725547774500285e+00 6.046467180318995379e+05 0.000000000000000000e+00
1.936671551124705104e+01 9.248138802560745830e+00 7.116028436351355957e+00 6.047324334618055727e+05 0.000000000000000000e+00
1.319107227485001665e+01 1.672473725070885564e+01 7.954636618147684857e+00 6.047758424304842483e+05 0.000000000000000000e+00
5.548566308884586462e+00 1.963511155334278513e+01 7.578181228163757055e+00 6.048300241149811773e+05 0.000000000000000000e+00
1.762447737134340287e+01 1.204017006616533259e+01 9.312006738744917911e+00 6.048465760028955992e+05 0.000000000000000000e+00
1.859828684841752278e+01 1.293032848183610639e+01 7.698712099845311130e+00 6.049642428564276779e+05 0.000000000000000000e+00
8.470935978070359695e+00 1.982358965160644004e+01 8.286533392698569145e+00 6.049866813190171961e+05 0.000000000000000000e+00
1.697070769882844488e+01 8.869329549084804754e+00 7.009839823369364176e+00 6.049915281030486804e+05 0.000000000000000000e+00
1.529460980050104268e+01 1.503513789722036975e+01 9.225004179319066466e+00 6.050619598629748216e+05 0.000000000000000000e+00
1.768011132039671551e+01 1.052139682106002994e+01 6.657444483377745748e+00 6.051332338553140871e+05 0.000000000000000000e+00
1.577715781649282079e+01 1.469784351445155224e+01 9.161153712457419829e+00 6.051350302117189858e+05 0.000000000000000000e+00
1.983567106940502001e+01 1.061338839056415040e+01 7.919559495254498316e+00 6.052627343205173966e+05 0.000000000000000000e+00
1.568198271325234927e+01 1.342602645583847121e+01 7.611093785666964706e+00 6.053908365580796963e+05 0.000000000000000000e+00
1.405710395876198859e+01 1.661406619911977600e+01 6.538414172843491023e+00 6.054015178109047702e+05 0.000000000000000000e+00
1.278541221634298708e+01 1.656419042454669821e+01 8.355259528908181466e+00 6.054242290104801068e+05 0.000000000000000000e+00
1.995782862450793615e+01 5.948955117309695950e+00 5.530885499707737907e+00 6.055148651247364469e+05 0.000000000000000000e+00
6.662954084002497446e+00 1.998244961409798748e+01 6.756678319117050968e+00 6.055248196239222307e+05 0.000000000000000000e+00
1.293837619283731222e+01 1.580072574701963362e+01 7.603239197820963469e+00 6.055714337176538538e+05 0.000000000000000000e+00
1.679046916595029515e+01 1.264821654172248344e+01 8.020795119367738479e+00 6.056404456898578210e+05 0.000000000000000000e+00
1.617303327857188577e+01 1.408241535554868307e+01 8.229826276360972415e+00 6.056446133554596454e+05 0.000000000000000000e+00
1.332408266098111227e+01 1.706152972320778360e+01 6.543891837816817159e+00 6.056788817436266690e+05 0.000000000000000000e+00
1.585420580054788431e+01 1.522664190393161654e+01 8.096781542429502210e+00 6.057047576599708991e+05 0.000000000000000000e+00
1.994958137193597381e+01 9.869407869788052068e+00 7.085486384915121505e+00 6.057133286991672358e+05 0.000000000000000000e+00
1.044321500560372051e+01 1.830829087892891494e+01 9.113905354439863160e+00 6.057141880363053642e+05 0.000000000000000000e+00
1.286856641052659533e+01 1.725102230026832473e+01 7.113099469267273989e+00 6.057298532035400858e+05 0.000000000000000000e+00
1.726032603584329905e+01 1.098832129200166996e+01 6.775298812660317083e+00 6.057827809984567575e+05 0.000000000000000000e+00
1.803842016533353032e+01 1.047180361651015446e+01 5.684030042322995691e+00 6.058560134841939434e+05 0.000000000000000000e+00
1.956512830794215674e+01 8.039385599212600653e+00 9.465046730461676106e+00 6.058928496328043984e+05 0.000000000000000000e+00
1.251782023957818701e+01 1.751147996720457556e+01 5.978641052483576246e+00 6.059966799184120027e+05 0.000000000000000000e+00
1.223199292288737716e+01 1.645250037501216411e+01 6.828500848215089292e+00 6.060094149349413346e+05 0.000000000000000000e+00
1.001199370301019442e+01 1.862849130933157582e+01 6.749852325156136423e+00 6.060349375898328144e+05 0.000000000000000000e+00
1.824581113614286920e+01 1.070360681925232171e+01 8.524107869384936365e+00 6.060369889789890731e+05 0.000000000000000000e+00
1.137069937310539913e+01 1.779273211619278072e+01 9.676589413513994486e+00 6.060437914621066302e+05 0.000000000000000000e+00
1.821661605419670238e+01 1.318610790510807007e+01 7.088564934105477278e+00 6.061893009984313976e+05 0.000000000000000000e+00
1.410532813726580059e+01 1.509727282598966980e+01 6.071725942081674710e+00 6.063505147753307829e+05 0.000000000000000000e+00
1.577871336869379881e+01 1.395334021569944660e+01 8.147508721603337278e+00 6.063558792032436468e+05 0.000000000000000000e+00
1.290213848303837096e+01 1.643363003499342767e+01 7.215803443600176337e+00 6.063793069028097671e+05 0.000000000000000000e+00
1.366175069287779387e+01 1.624593806818234754e+01 5.033359513566948884e+00 6.063833951243212214e+05 0.000000000000000000e+00
1.233848679625636713e+01 1.761457503602924390e+01 8.434373986335460316e+00 6.064494979731722269e+05 0.000000000000000000e+00
1.222971758422091249e+01 1.607329853705348910e+01 6.783724985306724520e+00 6.065197310650366126e+05 0.000000000000000000e+00
9.550290945165890832e+00 1.915784514625919144e+01 8.629603577239665313e+00 6.065688091210755520e+05 0.000000000000000000e+00
1.658695672715323610e+01 1.512544248815875214e+01 7.500299151942797948e+00 6.067442180350996787e+05 0.000000000000000000e+00
1.494455548613596640e+01 1.473622968126522181e+01 9.127141623550476979e+00 6.067492892706933198e+05 0.000000000000000000e+00
1.660001253208039174e+01 1.214796565949763618e+01 7.609989470209487905e+00 6.069041005967145320e+05 0.000000000000000000e+00
1.088500696926505285e+01 1.798373797811206742e+01 7.941691955475641329e+00 6.069265359525301028e+05 0.000000000000000000e+00
1.208763943637081617e+01 1.715551007853712662e+01 9.776763654169068118e+00 6.069698631701937411e+05 0.000000000000000000e+00
1.501074582950539771e+01 1.562444460667503776e+01 8.072294825827574627e+00 6.071651767101684818e+05 0.000000000000000000e+00
1.792059425371841286e+01 1.086286868443035480e+01 9.868069952852120963e+00 6.071744068959946744e+05 0.000000000000000000e+00
1.856935573119399407e+01 7.928216342138160400e+00 7.440250061531555659e+00 6.071787571926789824e+05 0.000000000000000000e+00
1.359770862439484418e+01 1.806831824967334654e+01 7.223527666492433497e+00 6.071966804789809976e+05 0.000000000000000000e+00
1.216174141063190817e+01 1.786608499629528879e+01 8.083147422845398111e+00 6.072218611810094444e+05 0.000000000000000000e+00
1.786044295809629290e+01 1.525889955111242458e+01 7.519006919169156866e+00 6.072597874044458149e+05 0.000000000000000000e+00
1.885421461426595258e+01 9.411599334648592219e+00 9.893850135626435005e+00 6.073466755146548385e+05 0.000000000000000000e+00
1.651049680079184512e+01 1.345495192952685493e+01 6.873766117636295192e+00 6.073660547492321348e+05 0.000000000000000000e+00
1.874592959995936781e+01 9.646222390015495307e+00 5.254657798033564475e+00 6.073932356534444261e+05 0.000000000000000000e+00
1.800821396749578085e+01 1.537856111479843868e+01 7.525928350476903894e+00 6.074183638399570482e+05 0.000000000000000000e+00
1.488961126775742194e+01 1.502775873065348478e+01 8.846202389244355757e+00 6.074385191454613814e+05 0.000000000000000000e+00
1.029524588978795485e+01 1.665336859463874575e+01 7.612480773388880628e+00 6.074743717014319263e+05 0.000000000000000000e+00
1.133290220592834352e+01 1.778294088790375582e+01 9.549131945619750539e+00 6.075736353919029934e+05 0.000000000000000000e+00
1.642725574213409345e+01 1.264458542864367274e+01 6.305846544551598321e+00 6.076016694367983146e+05 0.000000000000000000e+00
8.143820102745921830e+00 1.915956612531276093e+01 5.649812187960731258e+00 6.076527322980799945e+05 0.000000000000000000e+00
8.687920212394967479e+00 1.887081368749555566e+01 9.778859507309141108e+00 6.076764191017673584e+05 0.000000000000000000e+00
1.500923347227866245e+01 1.437048132339345585e+01 8.757653306434043827e+00 6.077129484602106968e+05 0.000000000000000000e+00
1.807000806539106463e+01 1.022677743894478830e+01 8.729829943864887198e+00 6.077184340981275309e+05 0.000000000000000000e+00
1.425891140919451949e+01 1.532141121474071710e+01 9.330651212204230660e+00 6.077257241073381156e+05 0.000000000000000000e+00
1.661740021083987529e+01 1.249434029331678353e+01 9.810690933256362101e+00 6.077323942348922137e+05 0.000000000000000000e+00
